,date_kotirovki,close,PhysicalLong,PhysicalShort,JuridicalLong,JuridicalShort,putov_summa,PhysicalLong_liza,PhysicalShort_liza,JuridicalLong_liza,JuridicalShort_liza,putov_summa_liza
1267,2018-01-18,56.525,119884,53385,154524,221023,548816,393,285,25,35,738
1268,2018-01-19,56.72,124776,58083,155212,221905,559976,461,321,27,35,844
1269,2018-01-22,56.495,160655,61844,161892,260703,645094,494,349,27,36,906
1270,2018-01-23,56.35,174463,67734,164835,271564,678596,529,362,28,37,956
1271,2018-01-24,56.1725,201465,71598,170180,300047,743290,558,367,30,39,994
1272,2018-01-25,55.9275,212561,73722,182305,321144,789732,483,347,30,38,898
1273,2018-01-26,56.275,233706,76438,195444,352712,858300,533,388,30,39,990
1274,2018-01-29,56.32,260736,83544,199267,376459,920006,583,408,30,39,1060
1275,2018-01-30,56.385,269715,91308,204269,382676,947968,582,413,31,38,1064
1276,2018-01-31,56.2075,274726,94178,203862,384410,957176,601,424,31,39,1095
1277,2018-02-01,55.92,270512,90994,203511,383029,948046,559,392,31,40,1022
1278,2018-02-02,56.55,286898,98189,203329,392038,980454,599,413,31,41,1084
1279,2018-02-05,57.195,302620,99711,205105,408014,1015450,647,420,32,42,1141
1280,2018-02-06,56.855,320393,101313,200240,419320,1041266,675,417,31,44,1167
1281,2018-02-07,57.61,341630,112158,206649,436121,1096558,709,442,32,44,1227
1282,2018-02-08,58.4225,354636,116152,205310,443794,1119892,718,392,32,44,1186
1283,2018-02-09,58.4,379429,122262,225086,482253,1209030,776,434,32,44,1286
1284,2018-02-12,57.83,403737,125577,234903,513063,1277280,791,441,34,45,1311
1285,2018-02-13,57.63,414902,119779,244631,539754,1319066,807,451,35,46,1339
1286,2018-02-14,56.71,424695,127510,252564,549749,1354518,783,465,36,47,1331
1287,2018-02-15,56.3925,293151,79129,197457,411479,981216,510,332,32,37,911
1288,2018-02-16,56.3975,301423,79890,202009,423542,1006864,554,364,33,41,992
1289,2018-02-19,56.46,314031,82678,203335,434688,1034732,597,381,33,43,1054
1290,2018-02-20,56.565,339764,85575,202709,456898,1084946,615,395,34,44,1088
1291,2018-02-21,56.76,351326,86552,202222,466996,1107096,641,402,34,46,1123
1292,2018-02-22,56.5175,338533,89693,200208,449048,1077482,575,361,34,45,1015
1293,2018-02-26,55.705,352393,97628,200465,455230,1105716,612,374,36,45,1067
1294,2018-02-27,56.275,367432,100342,197256,464346,1129376,645,392,36,46,1119
1295,2018-02-28,56.3325,376485,101609,198616,473492,1150202,685,404,36,46,1171
1296,2018-03-01,56.8225,382166,103386,201451,480231,1167234,697,373,37,45,1152
1297,2018-03-02,56.815,404202,113947,204787,495042,1217978,750,381,38,45,1214
1298,2018-03-05,56.42,427321,123926,203729,507124,1262100,779,396,38,45,1258
1299,2018-03-06,56.67,438058,121885,203292,519465,1282700,739,412,38,44,1233
1300,2018-03-07,56.79,427136,125035,202753,504854,1259778,723,377,40,44,1184
1301,2018-03-09,56.66,441192,127217,202921,516896,1288226,740,394,40,44,1218
1302,2018-03-12,56.88,488643,133724,202450,557369,1382186,773,406,39,45,1263
1303,2018-03-13,57.02,504835,134574,203533,573794,1416736,774,406,39,45,1264
1304,2018-03-14,57.1225,515754,130175,205363,590942,1442234,784,380,40,46,1250
1305,2018-03-15,57.46,129837,31339,27034,125532,313742,446,188,23,27,684
1306,2018-03-16,57.49,158199,40894,26381,143686,369160,575,232,23,27,857
1307,2018-03-19,57.84,201682,63626,36168,174224,475700,668,256,25,28,977
1308,2018-03-20,57.53,215915,73165,43793,186543,519416,672,285,27,28,1012
1309,2018-03-21,56.88,228317,78078,50552,200791,557738,698,296,30,29,1053
1310,2018-03-22,57.245,201775,67073,49232,183934,502014,549,280,27,28,884
1311,2018-03-23,57.29,216682,69702,61209,208189,555782,615,310,29,30,984
1312,2018-03-26,57.1625,221027,78617,71385,213795,584824,642,322,29,31,1024
1313,2018-03-27,57.5125,236590,80886,76452,232156,626084,690,330,31,31,1082
1314,2018-03-28,57.7225,258567,83464,72962,248065,663058,719,325,31,30,1105
1315,2018-03-29,57.2575,248829,80666,83135,251298,663928,631,304,31,29,995
1316,2018-03-30,57.145,261618,85971,78280,253927,679796,664,337,32,30,1063
1317,2018-04-02,57.4825,275842,90702,78787,263927,709258,711,353,33,30,1127
1318,2018-04-03,57.57,284056,98692,79898,265262,727908,727,351,32,30,1140
1319,2018-04-04,57.445,292502,99709,82891,275684,750786,752,355,32,30,1169
1320,2018-04-05,57.71,281221,93626,76796,264391,716034,680,321,33,30,1064
1321,2018-04-06,58.175,308554,96152,87731,300133,792570,727,342,34,30,1133
1322,2018-04-09,60.66,380276,125893,121137,375520,1002826,866,304,34,29,1233
1323,2018-04-10,63.0225,422422,169222,134949,388149,1114742,1029,305,36,30,1400
1324,2018-04-11,62.59,446959,184088,135640,398511,1165198,1154,325,37,31,1547
1325,2018-04-12,61.99,412620,178188,145553,379985,1116346,963,315,35,31,1344
1326,2018-04-13,62.05,429653,186095,143875,387433,1147056,967,353,36,34,1390
1327,2018-04-16,61.165,430872,188879,148106,390099,1157956,991,364,36,34,1425
1328,2018-04-17,61.5575,439893,194595,148695,393993,1177176,997,387,36,33,1453
1329,2018-04-18,60.85,444278,194865,148283,397696,1185122,1002,393,36,34,1465
1330,2018-04-19,60.8925,167289,71967,50478,145800,435534,561,220,30,29,840
1331,2018-04-20,61.4,179190,84493,52043,146740,462466,645,291,32,29,997
1332,2018-04-23,61.805,203786,87342,60415,176859,528402,740,303,32,30,1105
1333,2018-04-24,61.62,214380,89902,64233,188711,557226,778,309,33,31,1151
1334,2018-04-25,62.365,246708,96718,64230,214220,621876,822,307,34,30,1193
1335,2018-04-26,62.72,232704,88289,69121,213536,603650,752,262,34,30,1078
1336,2018-04-27,62.155,249066,97626,75051,226491,648234,810,310,35,33,1188
1337,2018-04-28,62.27,260737,99106,75567,237198,672608,817,323,35,34,1209
1338,2018-04-30,62.9675,270479,101048,76182,245613,693322,855,326,36,34,1251
1339,2018-05-02,64.02,305531,113082,79510,271959,770082,939,310,37,32,1318
1340,2018-05-03,63.025,302115,102141,81428,281402,767086,853,276,37,32,1198
1341,2018-05-04,62.505,316906,109894,84623,291635,803058,889,327,38,33,1287
1342,2018-05-07,62.9325,331500,111188,84524,304836,832048,936,344,38,33,1351
1343,2018-05-08,63.225,353906,113792,81811,321925,871434,974,338,39,32,1383
1344,2018-05-10,61.71,318557,110038,80337,288856,797788,861,317,36,30,1244
1345,2018-05-11,61.93,309836,117240,83080,275676,785832,872,352,37,32,1293
1346,2018-05-14,61.85,317198,121726,85186,280658,804768,892,359,38,33,1322
1347,2018-05-15,62.3175,349829,132311,84901,302419,869460,929,354,38,34,1355
1348,2018-05-16,61.73,348794,143508,87775,293061,873138,924,363,38,33,1358
1349,2018-05-17,62.185,233154,88155,63948,208947,594204,720,271,35,31,1057
1350,2018-05-18,62.2575,250970,101888,68294,217376,638528,792,313,35,34,1174
1351,2018-05-21,61.6,259670,109233,70336,220773,660012,783,339,36,34,1192
1352,2018-05-22,61.21,258002,112279,76534,222257,669072,787,370,37,35,1229
1353,2018-05-23,61.33,267408,115213,77308,229503,689432,820,381,39,38,1278
1354,2018-05-24,61.6,245369,100658,74673,219384,640084,742,312,40,36,1130
1355,2018-05-25,62.2875,279122,107319,77866,249669,713976,809,337,47,38,1231
1356,2018-05-28,62.32,293683,106845,77839,264677,743044,859,340,42,38,1279
1357,2018-05-29,62.815,315226,121443,82695,276478,795842,886,352,41,40,1319
1358,2018-05-30,62.075,311304,123449,87788,275643,798184,875,372,43,42,1332
1359,2018-05-31,62.405,289514,114454,84986,260046,749000,776,336,40,37,1189
1360,2018-06-01,62.1925,298241,119061,88869,268049,774220,803,387,44,41,1275
1361,2018-06-04,62.0575,307110,122191,93463,278382,801146,838,412,45,41,1336
1362,2018-06-05,62.15,321522,126094,94461,289889,831966,857,415,45,41,1358
1363,2018-06-06,61.7675,333616,127600,101204,307220,869640,866,419,45,42,1372
1364,2018-06-07,62.4175,320109,123727,98167,294549,836552,804,360,45,42,1251
1365,2018-06-08,62.31,332009,129732,95484,297761,854986,832,393,45,41,1311
1366,2018-06-09,62.525,333754,129939,93808,297623,855124,837,404,45,40,1326
1367,2018-06-11,62.8175,336106,131192,92197,297111,856606,862,413,45,40,1360
1368,2018-06-13,62.535,351988,144972,97825,304841,899626,851,421,45,41,1358
1369,2018-06-14,62.63,344985,136210,92954,301729,875878,784,371,44,42,1241
1370,2018-06-15,63.1975,366266,146354,89207,309119,910946,841,403,44,43,1331
1371,2018-06-18,63.4525,392371,153930,91865,330306,968472,886,396,46,44,1372
1372,2018-06-19,63.875,460041,175493,108790,393338,1137662,934,398,49,48,1429
1373,2018-06-20,63.69,471973,180495,122509,413987,1188964,945,397,48,48,1438
1374,2018-06-21,63.715,74571,28886,29384,75069,207910,408,223,29,30,690
1375,2018-06-22,62.895,87472,43403,39216,83285,253376,420,296,31,31,778
1376,2018-06-25,62.7825,103717,47676,51610,107651,310654,473,332,33,33,871
1377,2018-06-26,63.0275,116632,50395,51814,118051,336892,496,343,33,36,908
1378,2018-06-27,63.23,133886,58357,50687,126216,369146,530,346,33,38,947
1379,2018-06-28,62.8,116035,48077,44574,112532,321218,427,288,31,37,783
1380,2018-06-29,62.77,128832,54903,47051,120980,351766,470,353,30,36,889
1381,2018-07-02,63.43,145122,58941,48698,134879,387640,547,357,30,36,970
1382,2018-07-03,63.145,150093,64808,50707,135992,401600,551,358,30,36,975
1383,2018-07-04,63.24,157140,69317,50666,138489,415612,572,368,31,37,1008
1384,2018-07-05,63.115,128886,57340,47969,119515,353710,489,302,29,33,853
1385,2018-07-06,62.9725,133336,60428,48301,121209,363274,524,355,31,35,945
1386,2018-07-09,62.485,141027,63314,44239,121952,370532,540,382,33,34,989
1387,2018-07-10,61.735,153206,69121,46877,130962,400166,527,395,31,34,987
1388,2018-07-11,62.3575,160405,69570,50578,141413,421966,540,411,31,35,1017
1389,2018-07-12,62.255,138073,63814,49678,123937,375502,494,341,29,32,896
1390,2018-07-13,62.56,148046,65273,50994,133767,398080,541,369,30,32,972
1391,2018-07-16,62.33,164095,77093,52836,139838,433862,553,392,34,32,1011
1392,2018-07-17,62.6,161491,75796,58627,144322,440236,580,388,35,35,1038
1393,2018-07-18,62.9625,179477,86973,61423,153927,481800,647,375,34,36,1092
1394,2018-07-19,63.6625,49809,39353,26518,36974,152654,418,233,25,24,700
1395,2018-07-20,63.515,62777,46873,32777,48681,191108,509,297,24,27,857
1396,2018-07-23,63.0675,69688,49992,31026,50722,201428,519,332,27,28,906
1397,2018-07-24,63.325,73175,56434,33972,50713,214294,512,366,26,32,936
1398,2018-07-25,62.82,77003,63385,40589,54207,235184,549,374,27,33,983
1399,2018-07-26,62.955,64180,58914,41654,46920,211668,444,309,24,30,807
1400,2018-07-27,62.7975,74004,62249,43686,55441,235380,479,360,25,33,897
1401,2018-07-30,62.2375,76761,64601,39599,51759,232720,486,402,23,32,943
1402,2018-07-31,62.5025,80440,66622,39178,52996,239236,516,416,24,32,988
1403,2018-08-01,63.045,87618,70666,43867,60819,262970,555,413,25,31,1024
1404,2018-08-02,63.405,89309,64263,42062,67108,262742,518,346,27,31,922
1405,2018-08-03,63.3375,100562,69267,41402,72697,283928,602,398,25,33,1058
1406,2018-08-06,63.74,116117,72734,42968,86351,318170,674,400,27,33,1134
1407,2018-08-07,63.49,119142,74672,44034,88504,326352,698,415,28,33,1174
1408,2018-08-08,65.5475,155664,105128,51500,102036,414328,819,411,29,33,1292
1409,2018-08-09,66.65,183360,117612,52135,117883,470990,808,373,28,34,1243
1410,2018-08-10,67.72,236891,164676,83377,155592,640536,993,398,30,35,1456
1411,2018-08-13,67.8,260805,184121,94911,171595,711432,1079,422,30,35,1566
1412,2018-08-14,66.34,278511,190432,95284,183363,747590,1053,438,32,36,1559
1413,2018-08-15,67.29,292660,192230,92689,193119,770698,1071,435,32,36,1574
1414,2018-08-16,66.8425,110781,94048,56486,73219,334534,677,330,23,28,1058
1415,2018-08-17,67.03,123669,102024,59461,81106,366260,764,373,25,34,1196
1416,2018-08-20,67.1075,145904,114194,69310,101020,430428,816,390,27,35,1268
1417,2018-08-21,67.275,162601,117929,75884,120556,476970,870,398,27,36,1331
1418,2018-08-22,68.03,182853,130652,75449,127650,516604,938,410,28,36,1412
1419,2018-08-23,68.19,172239,121236,64612,115615,473702,843,364,29,33,1269
1420,2018-08-24,67.1,182592,134092,74100,122600,513384,900,421,31,36,1388
1421,2018-08-27,67.52,190616,143831,82999,129784,547230,877,457,31,37,1402
1422,2018-08-28,67.87,218028,146240,88751,160539,613558,932,453,31,37,1453
1423,2018-08-29,67.94,242724,157960,91101,175865,667650,1020,452,32,36,1540
1424,2018-08-30,68.2375,209801,137363,78836,151274,577274,891,369,32,33,1325
1425,2018-08-31,67.55,245712,166037,91246,170921,673916,894,456,32,34,1416
1426,2018-09-03,68.12,286957,166949,98915,218923,771744,966,462,33,33,1494
1427,2018-09-04,68.11,310589,176268,108822,243143,838822,1001,466,34,33,1534
1428,2018-09-05,68.25,333156,188962,118089,262283,902490,1046,479,34,36,1595
1429,2018-09-06,69.255,327107,181933,102720,247894,859654,945,413,34,34,1426
1430,2018-09-07,69.9125,363997,202374,125253,286876,978500,1011,482,34,37,1564
1431,2018-09-10,70.565,420759,229256,156650,348153,1154818,1086,479,37,37,1639
1432,2018-09-11,69.41,436093,235284,164711,365520,1201608,1106,504,38,40,1688
1433,2018-09-12,69.0325,437075,233924,177738,380889,1229626,1062,512,38,39,1651
1434,2018-09-13,68.25,409386,222590,179950,366746,1178672,911,439,35,35,1420
1435,2018-09-14,68.0525,421473,227608,204052,397917,1251050,948,495,36,35,1514
1436,2018-09-17,68.0625,438639,238706,223215,423148,1323708,979,509,36,35,1559
1437,2018-09-18,67.3725,442674,232990,256901,466585,1399150,968,514,37,35,1554
1438,2018-09-19,66.83,422348,211093,242880,454135,1330456,936,509,40,39,1524
1439,2018-09-20,66.26,62647,35837,30413,57223,186120,391,295,21,24,731
1440,2018-09-21,66.41,76932,45132,33756,65556,221376,454,354,22,23,853
1441,2018-09-24,65.835,87050,54655,42933,75328,259966,505,387,25,27,944
1442,2018-09-25,65.8925,96343,59987,48044,84400,288774,520,398,24,25,967
1443,2018-09-26,65.8,103631,65960,54486,92157,316234,554,411,24,26,1015
1444,2018-09-27,65.6225,89692,42920,39023,85795,257430,482,313,21,22,838
1445,2018-09-28,65.535,97160,46520,42396,93036,279112,545,355,24,23,947
1446,2018-10-01,65.0,99003,53713,50423,95713,298852,570,379,24,24,997
1447,2018-10-02,65.5,111469,56211,59034,114292,341006,595,392,25,25,1037
1448,2018-10-03,65.8625,124283,64187,73081,133177,394728,633,397,25,24,1079
1449,2018-10-04,67.0175,123744,54662,65335,134417,378158,558,319,22,22,921
1450,2018-10-05,66.5975,131838,66048,80139,145929,423954,621,376,23,27,1047
1451,2018-10-08,66.5575,141291,82217,106594,165668,495770,637,400,26,31,1094
1452,2018-10-09,66.25,144189,84396,107067,166860,502512,658,412,26,31,1127
1453,2018-10-10,66.9,162287,80456,115831,197662,556236,683,425,29,31,1168
1454,2018-10-11,66.27,143325,57027,81846,168144,450342,592,363,27,27,1009
1455,2018-10-12,66.1175,142416,77236,115758,180938,516348,619,415,28,27,1089
1456,2018-10-15,65.65,144853,92812,150982,203023,591670,604,455,26,25,1110
1457,2018-10-16,65.3075,151931,100815,168401,219517,640664,610,462,30,29,1131
1458,2018-10-17,65.4975,163491,111690,163769,215570,654520,625,471,32,28,1156
1459,2018-10-18,65.82,75023,53602,62862,84283,275770,408,282,24,25,739
1460,2018-10-19,65.49,84724,72521,96202,108405,361852,472,358,26,26,882
1461,2018-10-22,65.25,95776,85289,112603,123090,416758,495,397,28,26,946
1462,2018-10-23,65.5125,97493,97934,128580,128139,452146,512,411,28,26,977
1463,2018-10-24,65.685,101449,102119,142172,141502,487242,535,429,32,28,1024
1464,2018-10-25,65.5925,82832,60105,66756,89483,299176,459,334,26,25,844
1465,2018-10-26,65.72,98182,68517,70388,100053,337140,505,367,27,27,926
1466,2018-10-29,65.85,102004,75203,72801,99602,349610,524,401,28,27,980
1467,2018-10-30,65.56,107112,79100,73381,101393,360986,539,422,29,29,1019
1468,2018-10-31,65.875,117150,84232,78730,111648,391760,576,429,29,31,1065
1469,2018-11-01,65.72,96896,81803,77179,92272,348150,512,405,27,31,975
1470,2018-11-02,66.2025,116770,92719,97256,121307,428052,585,448,30,30,1093
1471,2018-11-06,66.11,121502,109802,121405,133105,485814,600,487,30,35,1152
1472,2018-11-07,66.32,132991,114221,135262,154032,536506,615,501,31,35,1182
1473,2018-11-08,66.9025,120553,104644,139882,155791,520870,567,425,28,30,1050
1474,2018-11-09,68.005,142706,137978,169555,174283,624522,636,461,29,34,1160
1475,2018-11-12,67.845,155578,153197,182557,184938,676270,652,485,29,36,1202
1476,2018-11-13,68.13,165226,163954,202228,203500,734908,680,488,30,35,1233
1477,2018-11-14,67.02,169091,167408,208159,209842,754500,683,514,30,38,1265
1478,2018-11-15,65.8975,96746,98475,76004,74275,345500,482,353,25,25,885
1479,2018-11-16,65.98,103801,105488,85696,84009,378994,515,447,27,28,1017
1480,2018-11-19,65.55,110721,119145,104586,96162,430614,546,479,27,29,1081
1481,2018-11-20,66.165,115512,120906,112529,107135,456082,567,499,28,31,1125
1482,2018-11-21,65.66,121402,121015,112307,112694,467418,587,527,29,35,1178
1483,2018-11-22,65.62,104354,96888,79979,87445,368666,534,400,26,33,993
1484,2018-11-23,66.1925,124898,119814,128175,133259,506146,564,456,28,33,1081
1485,2018-11-26,67.1025,139184,125983,140341,153542,559050,641,460,30,34,1165
1486,2018-11-27,67.1075,145293,132801,148059,160551,586704,663,480,31,34,1208
1487,2018-11-28,66.955,158428,135661,145923,168690,608702,736,475,32,34,1277
1488,2018-11-29,66.21,128811,118422,98430,108819,454482,576,411,29,34,1050
1489,2018-11-30,66.95,155041,151613,146076,149504,602234,647,467,30,36,1180
1490,2018-12-03,66.5275,160397,161139,155046,154304,630886,682,493,31,38,1244
1491,2018-12-04,66.82,168880,159813,159850,168917,657460,694,509,32,39,1274
1492,2018-12-05,66.57,174267,160335,159826,173758,668186,706,504,33,39,1282
1493,2018-12-06,66.8675,146932,143406,136686,140212,567236,626,442,31,40,1139
1494,2018-12-07,66.395,156402,160920,146697,142179,606198,635,527,33,41,1236
1495,2018-12-10,66.6425,169996,158745,152551,163802,645094,671,538,34,42,1285
1496,2018-12-11,66.3525,176630,175304,174117,175443,701494,686,557,34,43,1320
1497,2018-12-12,66.3825,179197,181197,180489,178489,719372,695,561,34,43,1333
1498,2018-12-13,66.235,176526,173983,158663,161206,670378,643,462,33,39,1177
1499,2018-12-14,66.76,187808,179241,167202,175769,710020,688,511,33,40,1272
1500,2018-12-14,66.76,187808,179241,167202,175769,710020,688,511,33,40,1272
1501,2018-12-17,66.78,182888,177924,162696,167660,691168,661,513,31,41,1246
1502,2018-12-18,67.2825,175682,181074,164910,159518,681184,687,517,32,40,1276
1503,2018-12-19,67.46,195387,209080,202524,188831,795822,727,492,34,40,1293
1504,2018-12-20,68.2925,78422,91705,68985,55702,294814,380,273,24,28,705
1505,2018-12-21,68.84,108739,108521,75179,75397,367836,517,324,25,30,896
1506,2018-12-24,68.5825,135728,129841,77823,83710,427102,570,367,28,29,994
1507,2018-12-25,68.665,142332,144479,88571,86424,461806,602,383,29,29,1043
1508,2018-12-26,68.695,172933,166241,93493,100185,532852,675,394,32,29,1130
1509,2018-12-27,69.56,163810,116473,54946,102283,437512,579,293,32,26,930
1510,2018-12-28,69.5175,174324,125960,66557,114921,481762,611,354,30,28,1023
1511,2018-12-29,69.8175,179278,133780,72738,118236,504032,614,397,29,28,1068
1512,2019-01-03,68.64,183195,136027,79190,126358,524770,627,438,30,30,1125
1513,2019-01-04,67.74,193787,132578,83069,144278,553712,584,474,30,30,1118
1514,2019-01-08,66.885,208595,136646,86997,158946,591184,569,516,30,31,1146
1515,2019-01-09,66.745,215569,140938,88865,163496,608868,587,540,31,31,1189
1516,2019-01-10,66.91,201787,128380,88217,161624,580008,531,430,29,28,1018
1517,2019-01-11,66.875,206908,131813,89372,164467,592560,570,483,29,29,1111
1518,2019-01-14,67.075,204740,141035,93188,156893,595856,583,510,32,31,1156
1519,2019-01-15,66.96,201425,142335,94652,153742,592154,608,547,32,31,1218
1520,2019-01-16,66.3675,209959,145543,95800,160216,611518,626,560,31,33,1250
1521,2019-01-17,66.37,92044,51559,27269,67754,238626,415,360,22,30,827
1522,2019-01-18,66.275,104762,69485,43080,78357,295684,485,434,25,31,975
1523,2019-01-21,66.39,111422,92307,64653,83768,352150,514,490,29,33,1066
1524,2019-01-22,66.535,113096,95586,66534,84044,359260,532,513,29,33,1107
1525,2019-01-23,66.0725,122184,95095,66451,93540,377270,520,527,29,35,1111
1526,2019-01-24,65.7775,103965,59328,48443,93080,304816,477,424,25,29,955
1527,2019-01-25,66.0,117563,69974,51506,99095,338138,533,468,26,30,1057
1528,2019-01-28,66.26,129422,79069,52109,102462,363062,547,496,26,30,1099
1529,2019-01-29,66.05,139123,87976,54867,106014,387980,551,537,28,31,1147
1530,2019-01-30,65.505,153648,96604,55579,112623,418454,580,559,28,31,1198
1531,2019-01-31,65.4,137259,82640,60103,114722,394724,530,467,28,30,1055
1532,2019-02-01,65.505,159771,98170,60645,122246,440832,571,527,29,32,1159
1533,2019-02-04,65.59,165440,102963,61598,124075,454076,616,536,29,32,1213
1534,2019-02-05,65.62,168711,105858,61832,124685,461086,631,555,31,32,1249
1535,2019-02-06,65.87,181815,115008,63758,130565,491146,652,572,30,35,1289
1536,2019-02-07,65.9075,153102,90676,61745,124171,429694,581,503,30,30,1144
1537,2019-02-08,65.81,163293,99920,63654,127027,453894,598,570,31,32,1231
1538,2019-02-11,65.85,164893,112437,88794,141250,507374,609,580,33,34,1256
1539,2019-02-12,65.885,174658,118199,93612,150071,536540,620,600,34,36,1290
1540,2019-02-13,66.515,184744,122823,94321,156242,558130,632,610,33,38,1313
1541,2019-02-14,66.645,165932,103768,94836,157000,521536,625,507,34,34,1200
1542,2019-02-15,66.3,171564,115753,100138,155949,543404,670,563,33,35,1301
1543,2019-02-18,66.28,177543,125270,116284,168557,587654,668,573,33,38,1312
1544,2019-02-19,65.7625,204330,135740,118591,187181,645842,666,589,33,40,1328
1545,2019-02-20,65.6325,212504,141059,124776,196221,674560,658,598,33,42,1331
1546,2019-02-21,65.57,159029,82936,63359,139452,444776,525,414,26,33,998
1547,2019-02-22,65.3925,169640,92721,64045,140964,467370,555,487,29,34,1105
1548,2019-02-25,65.49,191281,97068,64503,158716,511568,598,523,29,34,1184
1549,2019-02-26,65.7,253188,141190,93766,205764,693908,604,546,30,35,1215
1550,2019-02-27,65.79,258017,141817,94266,210466,704566,650,572,30,39,1291
1551,2019-02-28,65.905,173409,89201,57763,141971,462344,572,476,28,33,1109
1552,2019-03-01,65.94,177136,97724,65269,144681,484810,605,540,28,35,1208
1553,2019-03-04,65.74,180902,96462,61884,146324,485572,617,542,28,35,1222
1554,2019-03-05,65.75,191301,109410,79632,161523,541866,638,570,29,38,1275
1555,2019-03-06,65.98,201431,132046,104212,173597,611286,652,581,30,38,1301
1556,2019-03-07,66.2825,185408,122038,104190,167560,579196,576,504,30,34,1144
1557,2019-03-11,65.97,192510,131513,119978,180975,624976,627,550,30,36,1243
1558,2019-03-12,65.635,204924,138912,121810,187822,653468,624,573,31,39,1267
1559,2019-03-13,65.4,221625,143291,121915,200249,687080,630,596,31,39,1296
1560,2019-03-14,65.5125,202460,128891,123558,197127,652036,594,537,31,32,1194
1561,2019-03-15,64.815,206058,134735,128136,199459,668388,627,594,31,34,1286
1562,2019-03-18,64.365,218113,136405,127608,209316,691442,620,592,32,43,1287
1563,2019-03-19,64.39,219256,139246,130854,210864,700220,653,594,33,43,1323
1564,2019-03-20,63.8675,239478,146515,146187,239150,771330,691,598,33,42,1364
1565,2019-03-21,63.87,111338,64743,41053,87648,304782,401,326,22,27,776
1566,2019-03-22,64.66,137247,84822,50177,102602,374848,511,385,25,30,951
1567,2019-03-25,64.085,156716,111631,71205,116290,455842,532,431,25,32,1020
1568,2019-03-26,64.4,173917,116748,70640,127809,489114,560,452,25,32,1069
1569,2019-03-27,64.835,206258,121033,73580,158805,559676,631,459,26,33,1149
1570,2019-03-28,64.94,178834,84238,57101,151697,471870,537,363,24,30,954
1571,2019-03-29,65.6375,193396,109883,79113,162626,545018,603,443,27,32,1105
1572,2019-04-01,65.1725,218308,123545,80998,175761,598612,658,481,28,32,1199
1573,2019-04-02,65.2975,222648,130114,83530,176064,612356,689,494,29,32,1244
1574,2019-04-03,65.24,236067,136332,86563,186298,645260,687,507,29,35,1258
1575,2019-04-04,65.475,216873,89372,49358,176859,532462,579,392,27,29,1027
1576,2019-04-05,65.34,226916,116924,70791,180783,595414,620,460,30,33,1143
1577,2019-04-08,64.8775,238510,136547,96480,198443,669980,642,486,31,33,1192
1578,2019-04-09,64.92,243214,137735,103754,209233,693936,655,514,30,33,1232
1579,2019-04-10,64.2925,247588,140485,105913,213016,707002,651,529,31,34,1245
1580,2019-04-11,64.61,227858,106079,77422,199201,610560,584,428,30,27,1069
1581,2019-04-12,64.35,239198,109677,84422,213943,647240,610,482,31,29,1152
1582,2019-04-15,64.26,253874,122404,84369,215839,676486,632,505,31,31,1199
1583,2019-04-16,64.09,254691,122768,85320,217243,680022,640,506,32,31,1209
1584,2019-04-17,63.845,258725,125766,86824,219783,691098,641,518,33,30,1222
1585,2019-04-18,63.8925,162010,63397,40258,138871,404536,451,333,24,23,831
1586,2019-04-19,64.05,169092,81631,69349,156810,476882,506,405,29,28,968
1587,2019-04-22,63.82,173217,93368,77632,157481,501698,536,437,31,29,1033
1588,2019-04-23,63.6875,172510,97961,85490,160039,516000,557,449,30,28,1064
1589,2019-04-24,64.3225,188919,116479,96832,169272,571502,590,458,30,30,1108
1590,2019-04-25,64.655,184299,76758,42926,150467,454450,533,378,26,25,962
1591,2019-04-26,64.735,191985,80201,44747,156531,473464,582,425,27,25,1059
1592,2019-04-29,64.4575,194400,83109,51666,162957,492132,592,443,29,27,1091
1593,2019-04-30,64.6225,201619,90847,51167,161939,505572,605,457,29,29,1120
1594,2019-05-02,65.4375,206610,89228,52663,170045,518546,574,381,28,26,1009
1595,2019-05-03,65.0775,208674,92419,54413,170668,526174,615,411,29,27,1082
1596,2019-05-06,65.2275,210397,95483,55471,170385,531736,624,433,29,27,1113
1597,2019-05-07,65.4075,216631,102407,57679,171903,548620,641,450,30,28,1149
1598,2019-05-08,65.0725,203758,101016,61344,164086,530204,554,411,28,26,1019
1599,2019-05-10,65.075,211438,106266,60556,165728,543988,581,428,29,28,1066
1600,2019-05-13,65.43,216279,108230,59698,167747,551954,618,433,31,30,1112
1601,2019-05-14,64.97,220995,114677,61414,167732,564818,619,440,31,29,1119
1602,2019-05-15,64.65,219692,118693,67097,168096,573578,608,451,32,32,1123
1603,2019-05-16,64.65,170895,83496,40223,127622,422236,485,356,22,25,888
1604,2019-05-17,64.7775,181167,92413,42898,131652,448130,541,410,24,25,1000
1605,2019-05-20,64.525,187593,99732,44910,132771,465006,566,423,24,25,1038
1606,2019-05-21,64.41,193050,104458,45404,133996,476908,587,433,25,27,1072
1607,2019-05-22,64.39,201126,107614,44504,138016,491260,586,443,25,29,1083
1608,2019-05-23,64.855,190222,98885,42555,133892,465554,506,375,22,25,928
1609,2019-05-24,64.4725,196271,106210,46556,136617,485654,527,432,24,29,1012
1610,2019-05-27,64.4575,197388,108864,50419,138943,495614,560,441,25,28,1054
1611,2019-05-28,64.715,201645,100061,50366,151950,504022,566,443,24,29,1062
