,date_kotirovki,close,PhysicalLong,PhysicalShort,JuridicalLong,JuridicalShort,putov_summa,PhysicalLong_liza,PhysicalShort_liza,JuridicalLong_liza,JuridicalShort_liza,putov_summa_liza
666,2015-09-01,66.85,241518,189335,692460,744643,1867956,2607,1418,556,587,5168
667,2015-09-02,67.079,241565,184869,689557,746253,1862244,2552,1482,550,609,5193
668,2015-09-03,67.2,228421,184429,701488,745480,1859818,2534,1496,545,614,5189
669,2015-09-04,68.42,235037,185037,704967,754967,1880008,2571,1523,546,627,5267
670,2015-09-07,69.114,242451,185729,704188,760910,1893278,2534,1573,560,638,5305
671,2015-09-08,67.99,249913,189575,703137,763475,1906100,2567,1587,559,644,5357
672,2015-09-09,68.485,242371,191511,710134,760994,1905010,2576,1611,559,647,5393
673,2015-09-10,67.668,262837,208788,560759,614808,1647192,2578,1638,556,662,5434
674,2015-09-11,67.924,250196,190273,562766,622689,1625924,2595,1608,570,674,5447
675,2015-09-14,67.49,261979,188180,570743,644542,1665444,2611,1551,580,697,5439
676,2015-09-15,66.7,38824,35605,204255,207474,486158,754,404,196,249,1603
677,2015-09-16,65.33,49895,45984,207812,211723,515414,1024,575,220,288,2107
678,2015-09-17,65.437,64874,52720,209683,221837,549114,1178,628,229,307,2342
679,2015-09-18,66.502,71375,55112,217233,233496,577216,1273,681,255,315,2524
680,2015-09-21,65.988,67345,57838,222838,232345,580366,1288,714,271,326,2599
681,2015-09-22,66.022,70395,62143,228056,236308,596902,1333,739,281,337,2690
682,2015-09-23,66.42,73452,64290,247991,257153,642886,1399,769,294,351,2813
683,2015-09-24,66.099,79032,65727,251711,265016,661486,1417,793,300,364,2874
684,2015-09-25,65.53,80973,67060,252832,266745,667610,1490,826,302,370,2988
685,2015-09-28,66.085,84456,68859,253208,268805,675328,1557,842,307,379,3085
686,2015-09-29,65.73,86262,70966,262910,278206,698344,1621,849,316,379,3165
687,2015-09-30,65.39,93072,78210,266053,280915,718250,1658,887,331,386,3262
688,2015-10-01,65.65,95470,79076,268969,285363,728878,1675,914,342,393,3324
689,2015-10-02,66.012,99182,80444,272475,291213,743314,1685,932,351,390,3358
690,2015-10-05,64.749,106971,86230,273286,294027,760514,1774,985,360,393,3512
691,2015-10-06,63.33,109745,88013,275400,297132,770290,1869,1031,372,406,3678
692,2015-10-07,62.664,113710,103235,296329,306804,820078,2095,1084,421,428,4028
693,2015-10-08,61.37,117264,105370,307071,318965,848670,2227,1122,427,440,4216
694,2015-10-09,61.876,128353,112233,296122,312242,848950,2451,1186,447,458,4542
695,2015-10-12,62.275,141609,115929,298713,324393,880644,2569,1239,458,469,4735
696,2015-10-13,63.039,160618,127408,306804,340014,934844,2679,1402,481,491,5053
697,2015-10-14,62.709,164006,125372,311424,350058,950860,2732,1439,508,492,5171
698,2015-10-15,61.403,57672,52345,212315,217642,539974,1447,803,276,301,2827
699,2015-10-16,61.285,68822,66613,224288,226497,586220,1633,974,324,327,3258
700,2015-10-19,62.262,90856,71377,227080,246559,635872,1726,1039,339,334,3438
701,2015-10-20,62.115,103576,79588,239441,263429,686034,1816,1080,351,349,3596
702,2015-10-21,63.005,111208,85473,252942,278677,728300,1847,1147,354,371,3719
703,2015-10-22,62.591,128422,97714,265921,296629,788686,1953,1178,363,377,3871
704,2015-10-23,62.38,133198,100759,268157,300596,802710,2005,1190,367,376,3938
705,2015-10-26,63.02,148265,105147,269793,312911,836116,2057,1221,371,382,4031
706,2015-10-27,64.9,155985,107889,325409,373505,962788,2132,1256,391,417,4196
707,2015-10-28,63.95,174263,113481,328415,389197,1005356,2274,1319,392,435,4420
708,2015-10-29,64.4,175646,116591,330678,389733,1012648,2285,1354,405,436,4480
709,2015-10-30,63.958,174817,116558,335149,393408,1019932,2353,1359,406,449,4567
710,2015-11-02,63.665,175937,120447,336029,391519,1023932,2391,1388,415,454,4648
711,2015-11-03,62.628,179809,124392,337683,393100,1034984,2416,1409,408,460,4693
712,2015-11-05,63.45,182316,125477,337511,394350,1039654,2474,1446,420,457,4797
713,2015-11-06,64.598,186154,129541,339465,396078,1051238,2436,1466,420,478,4800
714,2015-11-09,64.59,186761,129820,339785,396726,1053092,2457,1486,421,484,4848
715,2015-11-10,64.56,189091,132538,341244,397797,1060670,2477,1530,423,499,4929
716,2015-11-11,65.415,192831,138114,349653,404370,1084968,2498,1538,432,505,4973
717,2015-11-12,66.635,213146,141047,352630,424729,1131552,2562,1584,460,542,5148
718,2015-11-13,66.777,219275,145670,356275,429880,1151100,2576,1602,471,560,5209
719,2015-11-16,65.27,226667,144232,359916,442351,1173166,2652,1645,465,562,5324
720,2015-11-17,65.148,235897,150263,370739,456373,1213272,2773,1662,470,572,5477
721,2015-11-18,64.753,257488,161327,374417,470578,1263810,2876,1685,492,583,5636
722,2015-11-19,64.618,185104,96507,304348,392945,978904,1971,939,348,372,3630
723,2015-11-20,64.75,191078,99338,315909,407649,1013974,2122,1001,359,394,3876
724,2015-11-23,65.836,196265,103724,324681,417222,1041892,2188,1049,377,409,4023
725,2015-11-24,65.452,202176,110082,330409,422503,1065170,2250,1093,380,429,4152
726,2015-11-25,65.525,204701,127737,345070,422034,1099542,2290,1129,386,439,4244
727,2015-11-26,65.837,216491,133737,349572,432326,1132126,2354,1120,395,443,4312
728,2015-11-27,66.48,216835,136458,351948,432325,1137566,2358,1150,397,448,4353
729,2015-11-30,66.49,228946,139748,353782,442980,1165456,2406,1183,410,463,4462
730,2015-12-01,66.61,241609,144666,359112,456055,1201442,2397,1193,418,470,4478
731,2015-12-02,67.5,264616,148109,470851,587358,1470934,2416,1204,432,497,4549
732,2015-12-03,67.508,268587,153908,475466,590145,1488106,2380,1260,457,507,4604
733,2015-12-04,68.135,283931,162076,441793,563648,1451448,2400,1297,475,524,4696
734,2015-12-07,69.499,292695,168043,456881,581533,1499152,2424,1320,486,537,4767
735,2015-12-08,69.4,306599,168532,466825,604892,1546848,2477,1339,518,540,4874
736,2015-12-09,69.368,318529,177653,483702,624578,1604462,2548,1337,528,543,4956
737,2015-12-10,69.15,327555,178495,484542,633602,1624194,2605,1355,529,539,5028
738,2015-12-11,70.362,325734,175942,472300,622092,1596068,2641,1379,533,544,5097
739,2015-12-14,70.555,327328,172257,461421,616492,1577498,2682,1368,528,563,5141
740,2015-12-15,69.941,64302,36383,198854,226773,526312,763,463,200,210,1636
741,2015-12-16,70.396,78565,41308,206423,243680,569976,978,536,205,226,1945
742,2015-12-17,71.183,86720,54257,213518,245981,600476,1071,588,221,240,2120
743,2015-12-18,70.948,88185,55922,216219,248482,608808,1203,662,226,252,2343
744,2015-12-21,71.233,93735,60490,249900,283145,687270,1282,690,240,266,2478
745,2015-12-22,71.233,94779,61956,257089,289912,703736,1312,719,245,276,2552
746,2015-12-23,69.8,95657,67592,272671,300736,736656,1337,752,251,286,2626
747,2015-12-24,70.24,95682,74465,361444,382661,914252,1382,795,269,310,2756
748,2015-12-25,70.689,96587,74431,361430,383586,916034,1409,812,262,319,2802
749,2015-12-28,72.225,102559,74274,374103,402388,953324,1468,832,284,326,2910
750,2015-12-29,72.205,106145,76970,383492,412667,979274,1515,866,288,324,2993
751,2015-12-30,73.59,113028,81741,408291,439578,1042638,1568,905,303,333,3109
752,2016-01-04,73.16,115537,80747,409748,444538,1050570,1632,921,317,339,3209
753,2016-01-05,73.316,117252,80922,420331,456661,1075166,1666,928,324,339,3257
754,2016-01-06,74.76,115652,85991,422715,452376,1076734,1668,978,330,353,3329
755,2016-01-11,76.211,129112,87255,422989,464846,1104202,1757,1004,366,361,3488
756,2016-01-12,77.065,140778,92247,436648,485179,1154852,1828,1057,377,378,3640
757,2016-01-13,76.677,144692,102829,447374,489237,1184132,1924,1099,403,389,3815
758,2016-01-14,76.051,147693,107143,456602,497152,1208590,1999,1132,411,402,3944
759,2016-01-15,77.603,156318,111527,491630,536421,1295896,2023,1161,430,426,4040
760,2016-01-18,79.29,174871,111287,505999,569583,1361740,2088,1231,446,432,4197
761,2016-01-19,78.561,198694,123381,517202,592515,1431792,2139,1270,452,440,4301
762,2016-01-20,81.4,206737,116110,542451,633078,1498376,2129,1316,495,460,4400
763,2016-01-21,82.63,102229,63966,415529,453792,1035516,1347,787,305,310,2749
764,2016-01-22,78.024,114215,81946,474649,506918,1177728,1804,1054,340,358,3556
765,2016-01-25,80.04,129969,95347,524713,559335,1309364,1944,1166,359,399,3868
766,2016-01-26,78.3,145028,103719,548502,589811,1387060,2094,1338,388,419,4239
767,2016-01-27,77.667,153955,107983,551983,597955,1411876,2202,1401,394,430,4427
768,2016-01-28,76.397,175466,112389,555655,618732,1462242,2399,1495,401,439,4734
769,2016-01-29,75.43,182387,117135,555884,621136,1476542,2493,1581,413,462,4949
770,2016-02-01,77.31,190622,120903,575152,644871,1531548,2581,1650,430,472,5133
771,2016-02-02,79.755,197552,123687,569525,643390,1534154,2571,1739,434,478,5222
772,2016-02-03,76.904,207032,126561,571727,652198,1557518,2645,1781,442,483,5351
773,2016-02-04,76.969,222598,131683,571747,662662,1588690,2809,1797,444,495,5545
774,2016-02-05,77.47,230269,132495,566416,664190,1593370,2860,1859,448,513,5680
775,2016-02-08,78.544,237645,139480,571475,669640,1618240,2893,1890,458,514,5755
776,2016-02-09,79.701,250369,144904,567972,673437,1636682,2880,1911,470,529,5790
777,2016-02-10,78.606,264938,152710,571519,683747,1672914,2935,1929,474,538,5876
778,2016-02-11,79.592,260386,156253,578765,682898,1678302,2883,1983,478,544,5888
779,2016-02-12,78.34,280693,163315,576952,694330,1715290,2997,2037,491,557,6082
780,2016-02-15,76.95,314758,170655,577504,721607,1784524,3064,2052,502,580,6198
781,2016-02-16,77.899,327617,180247,581219,728589,1817672,3113,2105,516,582,6316
782,2016-02-17,75.032,367975,187085,614038,794928,1964026,3249,2105,537,614,6505
783,2016-02-18,76.5,255548,128955,551220,677813,1613536,1915,1076,379,352,3722
784,2016-02-19,76.986,277393,140018,567614,704989,1690014,2040,1254,410,368,4072
785,2016-02-20,77.05,279119,140159,569267,708227,1696772,2106,1302,414,367,4189
786,2016-02-22,75.3,278739,140718,571154,709175,1699786,2199,1366,422,373,4360
787,2016-02-24,75.711,280308,149973,579983,710318,1720582,2217,1492,438,395,4542
788,2016-02-25,75.385,279833,150189,580750,710394,1721166,2364,1504,445,403,4716
789,2016-02-26,76.2,284811,167092,597926,715645,1765474,2512,1564,453,416,4945
790,2016-02-29,75.2,291224,164819,593628,720033,1769704,2506,1613,449,428,4996
791,2016-03-01,73.392,296566,171963,594857,719460,1782846,2679,1781,457,458,5375
792,2016-03-02,73.07,299973,193841,620342,726474,1840630,2834,1877,493,481,5685
793,2016-03-03,73.171,315540,199196,629362,745706,1889804,2920,1942,511,487,5860
794,2016-03-04,71.97,333556,210737,641591,764410,1950294,3101,1984,519,518,6122
795,2016-03-07,71.471,333930,215720,646987,765197,1961834,3272,2065,522,556,6415
796,2016-03-09,71.141,340556,222749,646098,763905,1973308,3503,2152,546,591,6792
797,2016-03-10,71.455,360697,223893,654857,791661,2031108,3691,2266,593,606,7156
798,2016-03-11,69.883,386798,223487,658933,822244,2091462,4069,2280,620,616,7585
799,2016-03-14,69.96,414554,238647,683857,859764,2196822,4210,2334,634,640,7818
800,2016-03-15,71.04,61791,42135,94011,113667,311604,1194,640,201,212,2247
801,2016-03-16,69.123,89041,67760,100686,121967,379454,1435,775,213,240,2663
802,2016-03-17,68.1,111300,79032,114704,146972,452008,1873,1006,251,288,3418
803,2016-03-18,68.389,133044,93145,136240,176139,538568,2107,1138,288,307,3840
804,2016-03-21,67.822,148917,110672,147532,185777,592898,2282,1241,314,338,4175
805,2016-03-22,67.5,161469,116525,157519,202463,637976,2416,1284,332,359,4391
806,2016-03-23,68.737,187352,148747,179433,218038,733570,2631,1426,408,371,4836
807,2016-03-24,68.527,188134,151875,185657,221916,747582,2592,1505,413,390,4900
808,2016-03-25,68.454,191071,156297,191557,226331,765256,2702,1544,423,394,5063
809,2016-03-28,68.47,194096,158693,200605,236008,789402,2795,1575,431,410,5211
810,2016-03-29,68.05,203347,163162,215452,255637,837598,2906,1627,437,420,5390
811,2016-03-30,68.24,223935,164149,220099,279885,888068,3068,1638,442,415,5563
812,2016-03-31,67.025,227587,166990,230690,291287,916554,3220,1695,472,413,5800
813,2016-04-01,67.595,229391,165085,235077,299383,928936,3224,1723,483,425,5855
814,2016-04-04,68.7,237519,163216,242658,316961,960354,3334,1716,492,435,5977
815,2016-04-05,68.562,238619,163374,244425,319670,966088,3287,1754,509,435,5985
816,2016-04-06,67.59,245282,166439,245141,323984,980846,3418,1779,511,445,6153
817,2016-04-07,68.028,255325,165726,253201,342800,1017052,3470,1801,522,456,6249
818,2016-04-08,67.15,264738,174031,256963,347670,1043402,3587,1809,528,465,6389
819,2016-04-11,66.773,279841,183845,264479,360475,1088640,3680,1832,531,477,6520
820,2016-04-12,65.715,291963,190357,270824,372430,1125574,3807,1855,541,488,6691
821,2016-04-13,66.31,310967,206421,294219,398765,1210372,3941,1921,563,511,6936
822,2016-04-14,66.11,321334,211512,309384,419206,1261436,4038,1943,575,522,7078
823,2016-04-15,66.447,329982,218333,470054,581703,1600072,4110,1957,582,527,7176
824,2016-04-18,66.118,338602,233548,480764,585818,1638732,4162,2032,587,543,7324
825,2016-04-19,65.853,346623,233079,495300,608844,1683846,4294,2081,591,559,7525
826,2016-04-20,65.157,354209,235548,496154,614815,1700726,4362,2110,608,577,7657
827,2016-04-21,66.84,93546,74768,401525,420303,990142,1869,1023,351,308,3551
828,2016-04-22,66.455,107380,86238,421234,442376,1057228,2073,1163,373,339,3948
829,2016-04-25,66.567,113420,91002,428493,450911,1083826,2219,1270,389,352,4230
830,2016-04-26,65.2,121212,99389,443734,465557,1129892,2398,1314,399,358,4469
831,2016-04-27,65.12,133463,103272,446175,476366,1159276,2576,1369,410,362,4717
832,2016-04-28,64.719,149123,116937,466180,498366,1230606,2793,1417,418,377,5005
833,2016-04-29,64.63,164654,121767,487471,530358,1304250,2937,1458,432,395,5222
834,2016-05-04,66.529,165398,122570,500075,542903,1330946,2920,1498,452,398,5268
835,2016-05-05,65.89,172923,127783,505288,550428,1356422,3053,1526,452,420,5451
836,2016-05-06,65.945,173106,132489,508485,549102,1363182,3097,1553,460,421,5531
837,2016-05-10,66.31,196062,138372,508082,565772,1408288,3150,1590,453,422,5615
838,2016-05-11,64.978,203538,142279,510666,571925,1428408,3222,1613,468,431,5734
839,2016-05-12,64.895,204935,140595,515563,579903,1440996,3369,1651,475,450,5945
840,2016-05-13,65.48,209206,147186,525369,587389,1469150,3473,1678,481,460,6092
841,2016-05-16,64.9,223261,155224,526820,594857,1500162,3549,1705,490,473,6217
842,2016-05-17,64.72,256423,162893,586992,680522,1686830,3691,1744,509,483,6427
843,2016-05-18,65.999,269920,168015,592479,694384,1724798,3753,1754,528,472,6507
844,2016-05-19,66.78,144131,114361,547308,577078,1382878,2360,1160,421,370,4311
845,2016-05-20,66.798,156924,123961,550157,583120,1414162,2532,1293,427,389,4641
846,2016-05-23,66.808,163088,125242,562739,600585,1451654,2641,1370,439,396,4846
847,2016-05-24,66.184,165801,133860,569827,601768,1471256,2703,1427,443,406,4979
848,2016-05-25,65.508,179466,142670,577946,614742,1514824,2927,1447,453,417,5244
849,2016-05-26,65.801,184932,144650,577065,617347,1523994,3053,1490,455,429,5427
850,2016-05-27,66.144,190419,148908,584468,625979,1549774,3101,1518,462,430,5511
851,2016-05-30,65.75,196169,158921,593136,630384,1578610,3164,1556,474,431,5625
852,2016-05-31,66.7,202444,159901,594814,637357,1594516,3233,1575,479,438,5725
853,2016-06-01,67.14,201647,164170,604262,641739,1611818,3204,1633,485,451,5773
854,2016-06-02,66.96,215892,172031,631617,675478,1695018,3299,1686,492,453,5930
855,2016-06-03,65.62,234829,179547,645208,700490,1760074,3444,1701,507,451,6103
856,2016-06-06,65.245,248120,188033,657240,717327,1810720,3617,1724,509,468,6318
857,2016-06-07,64.6225,261662,189105,656311,728868,1835946,3737,1723,522,480,6462
858,2016-06-08,63.61,287992,196135,651643,743500,1879270,4024,1808,533,518,6883
859,2016-06-09,64.3275,316511,211608,650753,755656,1934528,4128,1849,530,533,7040
860,2016-06-10,65.28,315438,213485,655933,757886,1942742,4091,1883,535,528,7037
861,2016-06-14,66.14,305022,205998,663036,762060,1936116,3951,1934,542,530,6957
862,2016-06-15,65.5125,55214,63298,66326,58242,243080,1049,802,190,229,2270
863,2016-06-16,65.78,62530,70099,78184,70615,281428,1237,954,207,254,2652
864,2016-06-17,64.85,71087,78964,91776,83899,325726,1417,1064,216,276,2973
865,2016-06-20,64.2975,81892,86321,94889,90460,353562,1551,1136,225,283,3195
866,2016-06-21,63.755,90399,90971,96149,95577,373096,1711,1210,239,287,3447
867,2016-06-22,64.89,100004,91261,97533,106276,395074,1826,1281,243,296,3646
868,2016-06-23,63.85,111060,94856,101571,117775,425262,1953,1330,262,299,3844
869,2016-06-24,65.2625,121973,105183,107272,124062,458490,2020,1392,271,305,3988
870,2016-06-27,65.4875,123062,110485,111895,124472,469914,2062,1424,275,307,4068
871,2016-06-28,64.1,129866,116020,116935,130781,493602,2158,1486,280,310,4234
872,2016-06-29,63.85,136510,120707,126500,142303,526020,2319,1544,297,326,4486
873,2016-06-30,63.99,150435,124202,128345,154578,557560,2427,1555,303,336,4621
874,2016-07-01,63.8,165232,138750,141305,167787,613074,2496,1597,309,337,4739
875,2016-07-04,63.935,183025,137579,149051,194497,664152,2587,1631,313,349,4880
876,2016-07-05,64.3175,201897,142183,162216,221930,728226,2617,1676,324,355,4972
877,2016-07-06,64.2075,211181,148026,172593,235748,767548,2664,1683,338,363,5048
878,2016-07-07,64.565,221688,143777,173417,251328,790210,2767,1671,343,373,5154
879,2016-07-08,63.98,249125,146305,185756,288576,869762,2892,1660,341,392,5285
880,2016-07-11,64.2,261018,150237,186639,297420,895314,2917,1691,350,401,5359
881,2016-07-12,63.89,279229,155257,187422,311394,933302,2977,1692,359,394,5422
882,2016-07-13,63.85,287371,157831,186640,316180,948022,3080,1715,361,402,5558
883,2016-07-14,62.85,308517,169700,182953,321770,982940,3323,1765,374,413,5875
884,2016-07-15,63.51,315483,180424,191023,326082,1013012,3390,1795,389,428,6002
885,2016-07-18,62.8425,337877,191764,198336,344449,1072426,3517,1815,388,434,6154
886,2016-07-19,63.5475,352588,197334,195766,351020,1096708,3526,1819,394,443,6182
887,2016-07-20,63.74,361418,207838,206859,360439,1136554,3581,1905,413,450,6349
888,2016-07-21,64.37,107545,98144,125943,135344,466976,1775,1034,263,265,3337
889,2016-07-22,64.88,145880,109791,141569,177658,574898,1984,1236,285,299,3804
890,2016-07-25,65.415,158034,126251,153314,185097,622696,2088,1341,295,321,4045
891,2016-07-26,65.9475,166435,134154,156577,188858,646024,2165,1492,297,338,4292
892,2016-07-27,65.9275,178581,135474,154084,197191,665330,2286,1523,298,363,4470
893,2016-07-28,66.615,188297,139844,163300,211753,703194,2348,1580,314,382,4624
894,2016-07-29,66.035,168270,149037,176686,195919,689912,2486,1624,330,383,4823
895,2016-08-01,66.895,187700,154727,178379,211352,732158,2551,1655,341,386,4933
896,2016-08-02,66.6475,200504,159100,174428,215832,749864,2619,1719,345,386,5069
897,2016-08-03,66.27,209531,163626,180791,226696,780644,2686,1769,397,392,5244
898,2016-08-04,65.7875,218292,167468,182743,233567,802070,2770,1789,406,396,5361
899,2016-08-05,65.5475,234385,169741,186257,250901,841284,2947,1782,404,406,5539
900,2016-08-08,64.615,247197,172168,184897,259926,864188,3092,1815,417,407,5731
901,2016-08-09,64.765,257831,173912,188089,272008,891840,3202,1822,427,420,5871
902,2016-08-10,64.87,282266,180292,192261,294235,949054,3355,1821,425,423,6024
903,2016-08-11,64.325,282205,183678,200849,299376,966108,3395,1840,430,435,6100
904,2016-08-12,64.75,289266,184673,199824,304417,978180,3421,1877,442,445,6185
905,2016-08-15,64.03,310410,185392,194590,319608,1010000,3571,1869,443,448,6331
906,2016-08-16,63.775,338958,192343,195003,341618,1067922,3693,1857,453,458,6461
907,2016-08-17,63.825,350607,196409,198312,352510,1097838,3734,1885,464,452,6535
908,2016-08-18,63.65,199125,114840,147028,231313,692306,2532,1214,348,304,4398
909,2016-08-19,63.9,210381,125611,153484,238254,727730,2728,1349,350,321,4748
910,2016-08-22,64.8125,247126,143010,190266,294382,874784,2813,1429,359,332,4933
911,2016-08-23,64.6,252888,151278,206860,308470,919496,2870,1487,359,340,5056
912,2016-08-24,65.17,258318,152997,211713,317034,940062,2843,1530,367,348,5088
913,2016-08-25,64.6625,266271,158669,213028,320630,958598,2952,1564,367,359,5242
914,2016-08-26,64.86,286111,162248,210755,334618,993732,3029,1562,376,372,5339
915,2016-08-29,64.75,285232,165554,219700,339378,1009864,3007,1578,381,380,5346
916,2016-08-30,65.25,296713,164909,216575,348379,1026576,3026,1586,386,385,5383
917,2016-08-31,65.315,304767,168911,221546,357402,1052626,3103,1593,390,388,5474
918,2016-09-01,65.92,307722,170781,223671,360612,1062786,3049,1644,395,403,5491
919,2016-09-02,65.095,311665,177422,231867,366110,1087064,3138,1657,390,413,5598
920,2016-09-05,65.08,316979,176095,224950,365834,1083858,3221,1671,394,425,5711
921,2016-09-06,64.5625,326682,186963,235299,375018,1123962,3275,1688,400,428,5791
922,2016-09-07,64.135,334709,195662,238328,377375,1146074,3352,1681,402,432,5867
923,2016-09-08,63.9975,349268,204619,239842,384491,1178220,3499,1738,414,444,6095
924,2016-09-09,64.82,331100,200751,249937,380286,1162074,3473,1770,424,450,6117
925,2016-09-12,64.5875,330003,202776,250186,377413,1160378,3404,1798,430,455,6087
926,2016-09-13,65.2975,336783,205470,265217,396530,1204000,3404,1837,431,465,6137
927,2016-09-14,65.16,344788,206709,263269,401348,1216114,3422,1833,438,469,6162
928,2016-09-15,64.775,82396,68926,57633,71103,280058,1230,759,168,201,2358
929,2016-09-16,65.12,113409,92450,75485,96444,377788,1434,891,191,228,2744
930,2016-09-19,64.65,131987,108625,88122,111484,440218,1609,995,205,247,3056
931,2016-09-20,64.7775,139821,115547,90259,114533,460160,1747,1070,218,255,3290
932,2016-09-21,63.81,148146,119544,93544,122146,483380,1891,1141,232,264,3528
933,2016-09-22,63.7025,166236,133139,106256,139353,544984,2178,1233,257,274,3942
934,2016-09-23,64.06,173612,136573,107346,144385,561916,2276,1278,260,284,4098
935,2016-09-26,63.95,186358,143026,111692,155024,596100,2389,1309,277,282,4257
936,2016-09-27,63.86,198120,145774,114872,167218,625984,2503,1344,284,298,4429
937,2016-09-28,63.04,222669,149043,121978,195604,689294,2663,1389,295,310,4657
938,2016-09-29,63.08,242368,152899,124931,214400,734598,2913,1452,303,326,4994
939,2016-09-30,62.805,253953,163316,132423,223060,772752,3008,1481,326,321,5136
940,2016-10-03,62.29,273964,175894,143214,241284,834356,3262,1554,334,340,5490
941,2016-10-04,62.665,287669,182957,160478,265190,896294,3351,1591,341,367,5650
942,2016-10-05,62.4375,319594,192144,183734,311184,1006656,3436,1625,338,371,5770
943,2016-10-06,62.13,335959,206132,191897,321724,1055712,3538,1666,343,380,5927
944,2016-10-07,62.2125,350583,212683,206306,344206,1113778,3674,1700,369,391,6134
945,2016-10-10,62.005,359462,225866,219575,353171,1158074,3759,1713,382,405,6259
946,2016-10-11,62.6625,355072,222440,224023,356655,1158190,3743,1769,385,408,6305
947,2016-10-12,63.02,362751,236114,233320,359957,1192142,3742,1816,394,410,6362
948,2016-10-13,63.03,383217,243762,227252,366707,1220938,3755,1847,402,420,6424
949,2016-10-14,62.96,386234,250247,239025,375012,1250518,3798,1862,407,428,6495
950,2016-10-17,63.11,396850,254038,250055,392867,1293810,3809,1929,416,437,6591
951,2016-10-18,62.81,405342,257420,258048,405970,1326780,3818,1946,420,426,6610
952,2016-10-19,62.285,408341,252035,251021,407327,1318724,3874,1971,436,446,6727
953,2016-10-20,62.4875,190934,165508,121939,147365,625746,2101,1212,273,288,3874
954,2016-10-21,62.37,205395,175617,127898,157676,666586,2272,1359,290,306,4227
955,2016-10-24,62.1825,216492,184684,132309,164117,697602,2416,1449,311,313,4489
956,2016-10-25,62.24,222105,193208,140267,169164,724744,2535,1517,317,322,4691
957,2016-10-26,62.91,228963,198213,142953,173703,743832,2599,1606,322,329,4856
958,2016-10-27,62.7025,241650,212613,151838,180875,786976,2684,1680,331,342,5037
959,2016-10-28,63.02,244061,214088,153788,183761,795698,2713,1697,333,346,5089
960,2016-10-31,63.375,254064,218107,155794,191751,819716,2754,1750,332,351,5187
961,2016-11-01,63.32,266396,222103,167560,211853,867912,2831,1782,350,355,5318
962,2016-11-02,63.515,307254,244741,203337,265850,1021182,2859,1821,359,367,5406
963,2016-11-03,63.58,315605,255374,221430,281661,1074070,2907,1879,360,379,5525
964,2016-11-07,63.6325,317689,262401,239551,294839,1114480,2988,1914,368,392,5662
965,2016-11-08,63.7625,332611,270905,266157,327863,1197536,3040,1932,375,395,5742
966,2016-11-09,63.89,337505,269752,270993,338746,1216996,3058,1941,372,406,5777
967,2016-11-10,65.4725,341443,264277,273126,350292,1229138,3018,1953,382,395,5748
968,2016-11-11,65.72,390312,274947,265327,380692,1311278,3087,2100,401,410,5998
969,2016-11-14,66.0325,394213,279807,267076,381482,1322578,3160,2147,404,419,6130
970,2016-11-15,64.195,410628,293967,273138,389799,1367532,3315,2177,419,409,6320
971,2016-11-16,64.7175,435589,300373,257677,392893,1386532,3419,2239,417,410,6485
972,2016-11-17,64.8,231652,193264,158159,196547,779622,2464,1495,307,277,4543
973,2016-11-18,64.7025,238593,202328,166900,203165,810986,2579,1619,324,299,4821
974,2016-11-21,63.91,247269,217666,184098,213701,862734,2746,1678,337,315,5076
975,2016-11-22,63.7825,259057,228286,187926,218697,893966,2816,1745,349,325,5235
976,2016-11-23,64.4625,260590,230208,188219,218601,897618,2847,1793,355,331,5326
977,2016-11-24,64.485,263191,232177,188050,219064,902482,2932,1830,361,340,5463
978,2016-11-25,64.95,267424,233075,185068,219417,904984,2972,1851,368,347,5538
979,2016-11-28,64.84,316250,235505,218605,299350,1069710,3100,1874,378,358,5710
980,2016-11-29,65.1125,319710,240943,233954,312721,1107328,3132,1891,389,363,5775
981,2016-11-30,64.14,325965,249815,237577,313727,1127084,3270,1917,395,394,5976
982,2016-12-01,63.98,336821,264413,235678,308086,1144998,3363,1955,408,399,6125
983,2016-12-02,63.88,339081,272242,245057,311896,1168276,3394,1983,407,412,6196
984,2016-12-05,63.82,341684,273581,251434,319537,1186236,3453,1992,413,414,6272
985,2016-12-06,63.8725,348697,271141,243000,320556,1183394,3492,2004,413,417,6326
986,2016-12-07,63.2275,354410,268094,249111,335427,1207042,3527,2018,418,423,6386
987,2016-12-08,63.28,369014,277321,244440,336133,1226908,3596,2056,424,419,6495
988,2016-12-09,62.495,381771,286261,250805,346315,1265152,3632,2107,438,443,6620
989,2016-12-12,61.05,415516,317906,304287,401897,1439606,3984,2228,479,487,7178
990,2016-12-13,60.605,462406,337079,346109,471436,1617030,4237,2297,509,508,7551
991,2016-12-14,62.1,483558,347298,363665,499925,1694446,4473,2312,521,526,7832
992,2016-12-15,61.7475,63629,75506,154239,142362,435736,1224,712,182,233,2351
993,2016-12-16,62.0825,77577,94706,179103,161974,513360,1368,800,194,261,2623
994,2016-12-19,61.9475,81905,112456,195578,165027,554966,1488,892,210,276,2866
995,2016-12-20,61.46,84724,148114,237257,173867,643962,1585,1011,230,287,3113
996,2016-12-21,61.1675,91540,173707,261802,179635,706684,1731,1106,232,297,3366
997,2016-12-22,60.965,101781,186143,267769,183407,739100,1888,1189,232,296,3605
998,2016-12-23,61.04,116400,201730,280821,195491,794442,1940,1221,248,297,3706
999,2016-12-26,60.99,118317,209650,292603,201270,821840,2024,1265,257,303,3849
