,date_kotirovki,close,PhysicalLong,PhysicalShort,JuridicalLong,JuridicalShort,putov_summa,PhysicalLong_liza,PhysicalShort_liza,JuridicalLong_liza,JuridicalShort_liza,putov_summa_liza
1302,2018-03-12,56.88,605068,260372,1505340,1850036,4220816,8840,3086,327,147,12400
1303,2018-03-13,57.02,596595,257809,1422653,1761439,4038496,8475,3025,321,152,11973
1304,2018-03-14,57.1225,675799,234399,969805,1411205,3291208,9296,2165,343,117,11921
1305,2018-03-15,57.46,559389,215024,820832,1165197,2760442,7315,1843,293,91,9542
1306,2018-03-16,57.49,539436,231759,835283,1142960,2749438,7500,2334,297,97,10228
1307,2018-03-19,57.84,551516,235558,835393,1151351,2773818,7552,2594,295,111,10552
1308,2018-03-20,57.53,521313,260016,874685,1135982,2791996,7176,2981,258,141,10556
1309,2018-03-21,56.88,463957,322761,880144,1021340,2688202,5540,4791,240,166,10737
1310,2018-03-22,57.245,524246,278978,829497,1074765,2707486,6441,3937,268,140,10786
1311,2018-03-23,57.29,504233,284515,833350,1053068,2675166,6103,4231,274,144,10752
1312,2018-03-26,57.1625,608295,216076,790415,1182634,2797420,7753,2175,277,136,10341
1313,2018-03-27,57.5125,615580,236398,803491,1182673,2838142,8282,2088,285,133,10788
1314,2018-03-28,57.7225,637958,219184,791731,1210505,2859378,8417,2264,312,114,11107
1315,2018-03-29,57.2575,568754,257583,839034,1150205,2815576,7741,2738,271,148,10898
1316,2018-03-30,57.145,588307,228577,815093,1174823,2806800,8074,2503,272,137,10986
1317,2018-04-02,57.4825,625368,235433,832013,1221948,2914762,8249,2395,303,126,11073
1318,2018-04-03,57.57,611968,230785,800914,1182097,2825764,8331,2301,304,117,11053
1319,2018-04-04,57.445,590622,230069,805701,1166254,2792646,7865,2545,308,118,10836
1320,2018-04-05,57.71,547740,228926,817846,1136660,2731172,7851,2436,302,120,10709
1321,2018-04-06,58.175,606586,248744,805509,1163351,2824190,7898,2672,311,126,11007
1322,2018-04-09,60.66,502374,302881,857084,1056577,2718916,7065,3552,286,129,11032
1323,2018-04-10,63.0225,366977,232696,915351,1049632,2564656,6078,3006,255,142,9481
1324,2018-04-11,62.59,359996,218465,900188,1041719,2520368,6425,3076,251,153,9905
1325,2018-04-12,61.99,322926,183816,854376,993486,2354604,6148,3384,216,177,9925
1326,2018-04-13,62.05,347880,150895,771663,968648,2239086,6650,2750,246,149,9795
1327,2018-04-16,61.165,348625,146999,784531,986157,2266312,6989,2668,242,140,10039
1328,2018-04-17,61.5575,299298,175493,835718,959523,2270032,6205,3268,219,166,9858
1329,2018-04-18,60.85,271034,213779,884560,941815,2311188,5714,3739,206,187,9846
1330,2018-04-19,60.8925,274898,153514,769081,890465,2087958,6075,3391,225,160,9851
1331,2018-04-20,61.4,314366,126880,733815,921301,2096362,6470,3222,249,159,10100
1332,2018-04-23,61.805,375898,143014,714632,947516,2181060,7302,2627,276,138,10343
1333,2018-04-24,61.62,333256,179601,779638,933293,2225788,6767,3230,237,161,10395
1334,2018-04-25,62.365,405936,174372,703092,934656,2218056,7370,2912,274,132,10688
1335,2018-04-26,62.72,387270,185748,724213,925735,2222966,6874,3113,266,139,10392
1336,2018-04-27,62.155,339124,185943,750109,903290,2178466,6451,3247,231,166,10095
1337,2018-04-28,62.27,298042,168643,771863,901262,2139810,5604,3922,245,149,9920
1338,2018-04-30,62.9675,349885,163850,719122,905157,2138014,6813,2873,277,133,10096
1339,2018-05-02,64.02,355160,210632,750207,894735,2210734,6534,3484,272,135,10425
1340,2018-05-03,63.025,315328,200497,780324,895155,2191304,6535,3462,227,175,10399
1341,2018-05-04,62.505,239340,243483,908182,904039,2295044,4565,4981,211,186,9943
1342,2018-05-07,62.9325,249099,220595,858393,886897,2214984,4686,5119,222,180,10207
1343,2018-05-08,63.225,337385,191583,757959,903761,2190688,6438,3580,261,148,10427
1344,2018-05-10,61.71,282715,217997,836770,901488,2238970,5277,4507,220,196,10200
1345,2018-05-11,61.93,270720,193971,842115,918864,2225670,5539,4363,218,189,10309
1346,2018-05-14,61.85,274014,207470,835503,902047,2219034,5453,4451,222,181,10307
1347,2018-05-15,62.3175,408731,161015,741569,989285,2300600,7016,2773,268,151,10208
1348,2018-05-16,61.73,336805,178623,786829,945011,2247268,6618,3228,258,151,10255
1349,2018-05-17,62.185,307501,187921,825604,945184,2266210,5989,3591,250,154,9984
1350,2018-05-18,62.2575,371735,169905,782248,984078,2307966,6848,2686,269,144,9947
1351,2018-05-21,61.6,316467,219001,853050,950516,2339034,5545,4055,229,176,10005
1352,2018-05-22,61.21,295816,246883,893158,942091,2377948,5425,4822,233,187,10667
1353,2018-05-23,61.33,301355,208271,840175,933259,2283060,5594,4284,255,149,10282
1354,2018-05-24,61.6,305875,199692,816292,922475,2244334,5808,4092,256,161,10317
1355,2018-05-25,62.2875,382483,169597,734919,947805,2234804,7351,2557,279,128,10315
1356,2018-05-28,62.32,373825,178862,747871,942834,2243392,7237,2887,277,132,10533
1357,2018-05-29,62.815,318150,186316,818332,950166,2272964,6910,3037,261,148,10356
1358,2018-05-30,62.075,277211,268219,898875,907867,2352172,5437,4484,216,190,10327
1359,2018-05-31,62.405,298242,231725,835549,902066,2267582,5627,4344,230,172,10373
1360,2018-06-01,62.1925,300130,253324,864765,911571,2329790,5325,4600,218,184,10327
1361,2018-06-04,62.0575,302905,240167,841074,903812,2287958,5584,4464,228,172,10448
1362,2018-06-05,62.15,410091,186398,809265,1032958,2438712,6965,3084,264,137,10450
1363,2018-06-06,61.7675,350834,216700,824162,958296,2349992,6525,3518,235,166,10444
1364,2018-06-07,62.4175,350639,205212,823518,968945,2348314,5791,4132,256,151,10330
1365,2018-06-08,62.31,344884,169780,829988,1005092,2349744,6801,2783,257,152,9993
1366,2018-06-09,62.525,353762,165625,816235,1004372,2339994,6981,2588,263,144,9976
1367,2018-06-11,62.8175,376366,160309,814820,1030877,2382372,6961,2577,270,136,9944
1368,2018-06-13,62.535,373986,196003,817018,995001,2382008,7151,2901,250,159,10461
1369,2018-06-14,62.63,329062,203998,818920,943984,2295964,5988,3830,237,173,10228
1370,2018-06-15,63.1975,358268,222782,820225,955711,2356986,6951,2842,274,141,10208
1371,2018-06-18,63.4525,362095,257469,829301,933927,2382792,6809,3101,279,137,10326
1372,2018-06-19,63.875,330651,288373,865010,907288,2391322,6281,3461,261,144,10147
1373,2018-06-20,63.69,278585,285787,914632,907430,2386434,5889,3549,228,184,9850
1374,2018-06-21,63.715,239127,208307,663047,693867,1804348,4848,2696,215,113,7872
1375,2018-06-22,62.895,257174,216807,692757,733124,1899862,4533,3898,201,145,8777
1376,2018-06-25,62.7825,281474,190520,649889,740843,1862726,4865,3791,201,167,9024
1377,2018-06-26,63.0275,373417,147630,557421,783208,1861676,6472,2303,233,139,9147
1378,2018-06-27,63.23,299630,183626,627909,743913,1855078,5865,2704,216,156,8941
1379,2018-06-28,62.8,310419,210530,647989,747878,1916816,6012,2843,217,149,9221
1380,2018-06-29,62.77,272908,220040,700540,753408,1946896,4858,3911,199,158,9126
1381,2018-07-02,63.43,329947,179589,653511,803869,1966916,6008,2776,223,119,9126
1382,2018-07-03,63.145,314275,164834,672729,822170,1974008,6237,2376,218,143,8974
1383,2018-07-04,63.24,334180,153862,641171,821489,1950702,6406,2260,240,122,9028
1384,2018-07-05,63.115,252278,292986,834741,794033,2174038,4576,4236,189,167,9168
1385,2018-07-06,62.9725,279498,273134,776713,783077,2112422,4875,3988,204,157,9224
1386,2018-07-09,62.485,291974,297843,791047,785178,2166042,5122,4156,190,175,9643
1387,2018-07-10,61.735,323092,285058,739500,777534,2125184,5564,3817,196,165,9742
1388,2018-07-11,62.3575,345907,237770,684691,792828,2061196,5635,3555,209,156,9555
1389,2018-07-12,62.255,324125,214244,667918,777799,1984086,5754,3501,227,134,9616
1390,2018-07-13,62.56,333687,215059,643225,761853,1953824,5544,3507,220,142,9413
1391,2018-07-16,62.33,351420,179428,597843,769835,1898526,6168,3057,230,116,9571
1392,2018-07-17,62.6,404129,131898,553570,825801,1915398,7494,1967,269,96,9826
1393,2018-07-18,62.9625,399977,139026,574995,835946,1949944,6883,2445,261,103,9692
1394,2018-07-19,63.6625,369878,160226,605156,814808,1950068,6477,2807,254,121,9659
1395,2018-07-20,63.515,280494,165175,698752,814071,1958492,5745,3107,224,141,9217
1396,2018-07-23,63.0675,273542,218437,718550,773655,1984184,4930,4056,202,163,9351
1397,2018-07-24,63.325,267107,238025,714818,743900,1963850,4867,4127,210,163,9367
1398,2018-07-25,62.82,280030,194252,668406,754184,1896872,5019,3897,210,144,9270
1399,2018-07-26,62.955,318623,173706,637372,782289,1911990,5364,3728,234,131,9457
1400,2018-07-27,62.7975,317066,238074,683108,762100,2000348,5406,3970,206,167,9749
1401,2018-07-30,62.2375,352101,244589,667565,775077,2039332,6009,3961,216,164,10350
1402,2018-07-31,62.5025,391515,157860,629510,863165,2042050,6588,3405,229,146,10368
1403,2018-08-01,63.045,433490,125676,606080,913894,2079140,7489,2335,259,114,10197
1404,2018-08-02,63.405,431778,141420,578479,868837,2020514,7123,2540,250,126,10039
1405,2018-08-03,63.3375,345913,166775,650654,829792,1993134,6531,3168,229,139,10067
1406,2018-08-06,63.74,432849,164842,575615,843622,2016928,7087,2920,258,119,10384
1407,2018-08-07,63.49,346024,192183,659249,813090,2010546,6433,3464,223,153,10273
1408,2018-08-08,65.5475,422949,244281,712616,891284,2271130,6652,3518,253,135,10558
1409,2018-08-09,66.65,415600,293831,798624,920393,2428448,6410,4056,226,157,10849
1410,2018-08-10,67.72,398258,325577,857893,930574,2512302,6184,4377,242,149,10952
1411,2018-08-13,67.8,341610,355279,947777,934108,2578774,6061,4889,205,172,11327
1412,2018-08-14,66.34,332342,310349,925226,947219,2515136,5512,4965,190,180,10847
1413,2018-08-15,67.29,405732,281577,836036,960191,2483536,6519,4059,240,140,10958
1414,2018-08-16,66.8425,355518,264872,822519,913165,2356074,6211,4414,207,172,11004
1415,2018-08-17,67.03,426697,242791,769352,953258,2392098,6844,3992,230,153,11219
1416,2018-08-20,67.1075,371745,275093,841589,938241,2426668,6508,4350,211,170,11239
1417,2018-08-21,67.275,459333,251601,782695,990427,2484056,7142,3907,235,142,11426
1418,2018-08-22,68.03,492279,273949,815468,1033798,2615494,7629,4000,266,133,12028
1419,2018-08-23,68.19,392780,304069,813492,902203,2412544,6382,4404,223,146,11155
1420,2018-08-24,67.1,372905,317664,859222,914463,2464254,6136,4532,206,171,11045
1421,2018-08-27,67.52,352532,321828,891659,922363,2488382,6055,4757,211,177,11200
1422,2018-08-28,67.87,432421,273632,822191,980980,2509224,6858,4054,235,156,11303
1423,2018-08-29,67.94,442365,298826,853547,997086,2591824,6932,4167,252,155,11506
1424,2018-08-30,68.2375,412254,289340,861158,984072,2546824,6761,4172,234,171,11338
1425,2018-08-31,67.55,396284,356507,974422,1014199,2741412,6115,4863,216,188,11382
1426,2018-09-03,68.12,418830,313736,945804,1050898,2729268,6680,4493,250,159,11582
1427,2018-09-04,68.11,419126,302233,923969,1040862,2686190,6826,4153,252,147,11378
1428,2018-09-05,68.25,432430,303003,901309,1030736,2667478,7233,4173,252,154,11812
1429,2018-09-06,69.255,493161,333603,805774,965332,2597870,7285,4501,267,150,12203
1430,2018-09-07,69.9125,486469,310932,764245,939782,2501428,7382,4245,267,147,12041
1431,2018-09-10,70.565,515910,329247,795972,982635,2623764,7673,4469,279,146,12567
1432,2018-09-11,69.41,433338,346155,909004,996187,2684684,6866,4655,229,181,11931
1433,2018-09-12,69.0325,407377,358214,934777,983940,2684308,6423,4857,227,181,11688
1434,2018-09-13,68.25,427783,291960,811265,947088,2478096,6826,4250,234,174,11484
1435,2018-09-14,68.0525,454411,269067,835887,1021231,2580596,6954,4322,231,180,11687
1436,2018-09-17,68.0625,452312,262287,844632,1034657,2593888,7047,4341,240,172,11800
1437,2018-09-18,67.3725,418862,271219,885473,1033116,2608670,6087,5296,212,190,11785
1438,2018-09-19,66.83,449496,268486,820797,1001807,2540586,6169,5039,220,169,11597
1439,2018-09-20,66.26,431924,170771,629936,891089,2123720,6105,3483,198,142,9928
1440,2018-09-21,66.41,495981,130533,607686,973134,2207334,7277,2954,229,128,10588
1441,2018-09-24,65.835,484694,220164,623937,888467,2217262,6625,4431,204,163,11423
1442,2018-09-25,65.8925,523261,172325,584104,935040,2214730,7358,4096,219,146,11819
1443,2018-09-26,65.8,620349,126759,570166,1063756,2381030,9067,3055,257,122,12501
1444,2018-09-27,65.6225,530400,222484,612278,920194,2285356,7710,4091,210,173,12184
1445,2018-09-28,65.535,523963,200145,599633,923451,2247192,7784,3666,214,130,11794
1446,2018-10-01,65.0,506306,190964,609787,925129,2232186,7728,3800,232,138,11898
1447,2018-10-02,65.5,526435,167317,586962,946080,2226794,8004,3566,248,124,11942
1448,2018-10-03,65.8625,539294,155888,620132,1003538,2318852,9016,3114,255,119,12504
1449,2018-10-04,67.0175,546051,139027,647013,1054037,2386128,9542,2310,264,120,12236
1450,2018-10-05,66.5975,475379,173831,687617,989165,2325992,8962,2793,220,164,12139
1451,2018-10-08,66.5575,487843,183063,705796,1010576,2387278,8873,2634,245,138,11890
1452,2018-10-09,66.25,465202,178689,696070,982583,2322544,8108,3456,234,153,11951
1453,2018-10-10,66.9,439762,213193,683852,910421,2247228,7462,4140,212,159,11973
1454,2018-10-11,66.27,474615,223245,676989,928359,2303208,7570,4355,207,183,12315
1455,2018-10-12,66.1175,496080,179892,668305,984493,2328770,7902,3760,231,150,12043
1456,2018-10-15,65.65,504887,223097,648772,930562,2307318,8042,4286,220,175,12723
1457,2018-10-16,65.3075,495249,250566,675434,920117,2341366,7836,4590,229,183,12838
1458,2018-10-17,65.4975,549081,145295,678953,1082739,2456068,8687,3758,256,148,12849
1459,2018-10-18,65.82,637714,94117,668668,1212265,2612764,10289,2143,271,132,12835
1460,2018-10-19,65.49,590061,163662,660844,1087243,2501810,9296,2856,233,148,12533
1461,2018-10-22,65.25,552912,227744,657475,982643,2420774,8312,4393,214,191,13110
1462,2018-10-23,65.5125,635225,146824,654783,1143184,2580016,9498,3234,259,143,13134
1463,2018-10-24,65.685,582966,129501,624366,1077831,2414664,9326,2757,252,163,12498
1464,2018-10-25,65.5925,633461,86563,649251,1196149,2565424,10334,2088,269,130,12821
1465,2018-10-26,65.72,661370,87176,701137,1275331,2725014,10416,1903,286,119,12724
1466,2018-10-29,65.85,581226,207717,700109,1073618,2562670,8811,3545,229,172,12757
1467,2018-10-30,65.56,603404,155081,695433,1143756,2597674,9317,3388,239,163,13107
1468,2018-10-31,65.875,633170,121919,696956,1208207,2660252,9463,2954,271,140,12828
1469,2018-11-01,65.72,604730,159896,718282,1163116,2646024,9398,3316,259,157,13130
1470,2018-11-02,66.2025,700492,76015,680268,1304745,2761520,10374,1845,289,131,12639
1471,2018-11-06,66.11,642076,100448,697975,1239603,2680102,10157,2244,253,160,12814
1472,2018-11-07,66.32,651477,98261,685465,1238681,2673884,10293,2051,259,156,12759
1473,2018-11-08,66.9025,715732,97038,696069,1314763,2823602,11028,1935,295,138,13396
1474,2018-11-09,68.005,685113,117273,708059,1275899,2786344,9975,2340,313,124,12752
1475,2018-11-12,67.845,618712,122033,729221,1225900,2695866,9536,2475,278,131,12420
1476,2018-11-13,68.13,682058,139828,740854,1283084,2845824,9595,2437,299,141,12472
1477,2018-11-14,67.02,531242,215353,771770,1087659,2606024,8157,3666,262,177,12262
1478,2018-11-15,65.8975,478269,184146,809125,1103248,2574788,7722,3828,261,176,11987
1479,2018-11-16,65.98,520608,143493,815903,1193018,2673022,8345,3444,275,162,12226
1480,2018-11-19,65.55,536131,127296,827889,1236724,2728040,8560,3272,268,140,12240
1481,2018-11-20,66.165,579449,101929,816736,1294256,2792370,9492,2739,316,129,12676
1482,2018-11-21,65.66,583682,115307,797728,1266103,2762820,9338,2664,300,146,12448
1483,2018-11-22,65.62,543199,174950,804865,1173114,2696128,9004,3532,278,162,12976
1484,2018-11-23,66.1925,688681,70826,798750,1416605,2974862,11109,1595,340,119,13163
1485,2018-11-26,67.1025,681302,78866,804088,1406524,2970780,10466,1969,333,112,12880
1486,2018-11-27,67.1075,601620,96387,834881,1340114,2873002,9660,2346,281,152,12439
1487,2018-11-28,66.955,618424,95437,839307,1362294,2915462,9836,2404,316,127,12683
1488,2018-11-29,66.21,511251,173373,901876,1239754,2826254,7676,4245,255,171,12347
1489,2018-11-30,66.95,558842,107761,872774,1323855,2863232,8338,3413,294,135,12180
1490,2018-12-03,66.5275,490251,135861,885540,1239930,2751582,7102,4083,272,149,11606
1491,2018-12-04,66.82,496318,121451,885123,1259990,2762882,7400,3823,270,149,11642
1492,2018-12-05,66.57,519004,129239,870271,1260036,2778550,8318,3601,333,150,12402
1493,2018-12-06,66.8675,625651,90732,864199,1399118,2979700,10211,2114,357,128,12810
1494,2018-12-07,66.395,536233,182866,867674,1221041,2807814,8214,3709,308,165,12396
1495,2018-12-10,66.6425,561047,114252,857793,1304588,2837680,8401,3392,339,137,12269
1496,2018-12-11,66.3525,527221,156046,854254,1225429,2762950,7904,3770,315,170,12159
1497,2018-12-12,66.3825,543314,166656,857245,1233903,2801118,8163,3784,311,164,12422
1498,2018-12-13,66.235,566381,140015,845704,1272070,2824170,8291,3577,318,148,12334
1499,2018-12-14,66.76,713675,91780,860471,1482366,3148292,10167,2373,353,126,13019
1500,2018-12-14,66.76,713675,91780,860471,1482366,3148292,10167,2373,353,126,13019
1501,2018-12-17,66.78,672729,96070,857941,1434600,3061340,10152,2254,335,146,12887
1502,2018-12-18,67.2825,699501,99546,800958,1400913,3000918,10323,2067,356,119,12865
1503,2018-12-19,67.46,648438,122725,809931,1335644,2916738,9205,2449,346,115,12115
1504,2018-12-20,68.2925,529101,109023,628042,1048120,2314286,7333,2359,302,91,10085
1505,2018-12-21,68.84,547793,122425,722777,1148145,2541140,7504,2754,307,92,10657
1506,2018-12-24,68.5825,578410,128165,732061,1182306,2620942,7843,2713,301,104,10961
1507,2018-12-25,68.665,613160,113599,727637,1227198,2681594,8432,2434,324,94,11284
1508,2018-12-26,68.695,635233,124369,723841,1234705,2718148,8201,2827,327,99,11454
1509,2018-12-27,69.56,594917,153544,725957,1167330,2641748,7794,3296,305,123,11518
1510,2018-12-28,69.5175,543988,137125,713189,1120052,2514354,7570,3000,295,114,10979
1511,2018-12-29,69.8175,513487,137320,737462,1113629,2501898,7393,3042,306,103,10844
1512,2019-01-03,68.64,495046,152387,752916,1095575,2495924,7082,3583,284,133,11082
1513,2019-01-04,67.74,513385,134988,671794,1050191,2370358,7204,3390,292,114,11000
1514,2019-01-08,66.885,534128,122767,667668,1079029,2403592,7911,3341,307,120,11679
1515,2019-01-09,66.745,580272,109831,680891,1151332,2522326,8887,3242,332,102,12563
1516,2019-01-10,66.91,685629,80301,699811,1305139,2770880,10598,2322,350,94,13364
1517,2019-01-11,66.875,700660,75233,679273,1304700,2759866,11022,2250,359,90,13721
1518,2019-01-14,67.075,705925,95478,661464,1271911,2734778,11310,2374,361,96,14141
1519,2019-01-15,66.96,693413,136978,656040,1212475,2698906,10950,2919,348,108,14325
1520,2019-01-16,66.3675,670361,241527,691403,1120237,2723528,9770,4279,319,144,14512
1521,2019-01-17,66.37,571503,164021,790173,1197655,2723352,10139,3525,348,108,14120
1522,2019-01-18,66.275,487619,211391,803876,1080104,2582990,9459,4137,322,132,14050
1523,2019-01-21,66.39,498032,164664,788520,1121888,2573104,9937,3652,344,118,14051
1524,2019-01-22,66.535,513136,160825,791338,1143649,2608948,10515,3332,340,118,14305
1525,2019-01-23,66.0725,497154,244128,803252,1056278,2600812,10141,4048,323,137,14649
1526,2019-01-24,65.7775,527862,256433,785930,1057359,2627584,9940,4318,333,137,14728
1527,2019-01-25,66.0,576001,131155,737763,1182609,2627528,10530,3248,347,111,14236
1528,2019-01-28,66.26,613830,131989,754709,1236550,2737078,11342,3001,369,96,14808
1529,2019-01-29,66.05,636159,118368,687604,1205395,2647526,11986,2292,355,105,14738
1530,2019-01-30,65.505,598472,183779,702515,1117208,2601974,10942,3567,339,119,14967
1531,2019-01-31,65.4,608831,196022,727345,1140154,2672352,10908,3897,332,134,15271
1532,2019-02-01,65.505,610194,150691,724416,1183919,2669220,10954,3528,339,119,14940
1533,2019-02-04,65.59,626730,114052,714238,1226916,2681936,11698,3070,354,104,15226
1534,2019-02-05,65.62,566704,158957,692334,1100081,2518076,10729,3803,325,128,14985
1535,2019-02-06,65.87,750421,89218,680616,1341819,2862074,13260,1786,367,90,15503
1536,2019-02-07,65.9075,722179,64238,682162,1340103,2808682,13067,1819,369,85,15340
1537,2019-02-08,65.81,635770,161277,727755,1202248,2727050,11568,3218,345,120,15251
1538,2019-02-11,65.85,630587,146636,706818,1190769,2674810,11669,3439,337,115,15560
1539,2019-02-12,65.885,620186,202277,723663,1141572,2687698,11606,3712,329,129,15776
1540,2019-02-13,66.515,653751,114004,720384,1260131,2748270,12329,2659,362,98,15448
1541,2019-02-14,66.645,688755,95424,686349,1279680,2750208,12491,2160,390,82,15123
1542,2019-02-15,66.3,606719,107726,706799,1205792,2627036,11798,2353,366,104,14621
1543,2019-02-18,66.28,575898,161875,796912,1210935,2745620,10862,3711,348,124,15045
1544,2019-02-19,65.7625,566483,151097,757810,1173196,2648586,11400,3715,365,116,15596
1545,2019-02-20,65.6325,594064,180793,737309,1150580,2662746,11505,3915,333,133,15886
1546,2019-02-21,65.57,629842,165783,690763,1154822,2641210,12076,3863,332,136,16407
1547,2019-02-22,65.3925,642988,158426,692070,1176632,2670116,12426,3667,324,131,16548
1548,2019-02-25,65.49,655342,110616,719314,1264040,2749312,12623,3353,354,110,16440
1549,2019-02-26,65.7,794313,70021,736019,1460311,3060664,14536,1587,394,85,16602
1550,2019-02-27,65.79,786542,72438,725206,1439310,3023496,14289,1610,395,86,16380
1551,2019-02-28,65.905,712943,95199,715170,1332914,2856226,13691,2072,375,93,16231
1552,2019-03-01,65.94,675301,202904,820496,1292893,2991594,12245,3476,359,114,16194
1553,2019-03-04,65.74,700185,205752,926114,1420547,3252598,12535,3432,342,134,16443
1554,2019-03-05,65.75,726019,152410,897587,1471196,3247212,12735,2921,342,133,16131
1555,2019-03-06,65.98,872601,82344,869960,1660217,3485122,14350,1660,381,92,16483
1556,2019-03-07,66.2825,813191,78180,861183,1596194,3348748,13599,1688,377,92,15756
1557,2019-03-11,65.97,774790,102993,853704,1525501,3256988,13774,1895,359,107,16135
1558,2019-03-12,65.635,645199,221559,1070693,1494333,3431784,12067,3903,334,138,16442
1559,2019-03-13,65.4,699836,257594,1046338,1488580,3492348,12602,3955,337,138,17032
1560,2019-03-14,65.5125,714297,162259,974823,1526861,3378240,13290,3008,358,118,16774
1561,2019-03-15,64.815,709489,250820,1015539,1474208,3450056,12834,3834,334,133,17135
1562,2019-03-18,64.365,689717,263446,974701,1400972,3328836,12365,4128,325,142,16960
1563,2019-03-19,64.39,679009,190411,988917,1477515,3335852,12680,3361,347,109,16497
1564,2019-03-20,63.8675,664119,206248,1059122,1516993,3446482,12227,3656,329,121,16333
1565,2019-03-21,63.87,474276,202467,794142,1065951,2536836,9081,3469,280,117,12947
1566,2019-03-22,64.66,568404,112896,780580,1236088,2697968,10658,2535,327,88,13608
1567,2019-03-25,64.085,530836,158801,750765,1122800,2563202,10639,3189,293,124,14245
1568,2019-03-26,64.4,557486,99356,698609,1156739,2512190,11297,2401,326,91,14115
1569,2019-03-27,64.835,606617,104447,704442,1206612,2622118,11140,2677,341,80,14238
1570,2019-03-28,64.94,592029,112613,704392,1183808,2592842,10986,2844,344,82,14256
1571,2019-03-29,65.6375,516908,129711,738531,1125728,2510878,10137,3080,321,101,13639
1572,2019-04-01,65.1725,520604,93895,695451,1122160,2432110,11448,2268,348,91,14155
1573,2019-04-02,65.2975,509053,101575,714648,1122126,2447402,11586,2417,333,98,14434
1574,2019-04-03,65.24,554123,139088,711975,1127010,2532196,11287,2809,341,101,14538
1575,2019-04-04,65.475,613931,95765,625619,1143785,2479100,12144,2161,359,84,14748
1576,2019-04-05,65.34,542565,160156,649377,1031786,2383884,11372,2829,322,118,14641
1577,2019-04-08,64.8775,510630,248018,702260,964872,2425780,9698,4493,295,126,14612
1578,2019-04-09,64.92,500231,194191,619698,925738,2239858,9989,4035,285,133,14442
1579,2019-04-10,64.2925,519129,266120,640175,893184,2318608,9637,4637,278,147,14699
1580,2019-04-11,64.61,537918,164435,634459,1007942,2344754,10195,3647,305,111,14258
1581,2019-04-12,64.35,526622,242540,683779,967861,2420802,9948,4300,273,137,14658
1582,2019-04-15,64.26,545466,187363,677716,1035819,2446364,10435,3935,295,119,14784
1583,2019-04-16,64.09,572072,162854,660747,1069965,2465638,10744,3712,294,119,14869
1584,2019-04-17,63.845,579985,239262,705411,1046134,2570792,10539,4432,278,143,15392
1585,2019-04-18,63.8925,580117,169830,699525,1109812,2559284,10774,4048,280,132,15234
1586,2019-04-19,64.05,597298,161164,684302,1120436,2563200,10962,3827,298,120,15207
1587,2019-04-22,63.82,561764,197859,744446,1108351,2612420,10545,4143,288,117,15093
1588,2019-04-23,63.6875,554401,196335,750937,1109003,2610676,10694,4007,302,125,15128
1589,2019-04-24,64.3225,684813,91639,714238,1307412,2798102,12103,2651,333,92,15179
1590,2019-04-25,64.655,666524,90530,692183,1268177,2717414,12234,2197,346,89,14866
1591,2019-04-26,64.735,613371,81027,686809,1219153,2600360,11814,2130,324,101,14369
1592,2019-04-29,64.4575,598689,205692,719586,1112583,2636550,10212,4150,295,134,14791
1593,2019-04-30,64.6225,566210,165518,706997,1107689,2546414,10048,3988,295,122,14453
1594,2019-05-02,65.4375,620871,101181,671159,1190849,2584060,11518,2355,344,68,14285
1595,2019-05-03,65.0775,556215,140802,747240,1162653,2606910,10909,2655,305,108,13977
1596,2019-05-06,65.2275,598193,114645,727562,1211110,2651510,11803,2271,319,97,14490
1597,2019-05-07,65.4075,574261,141010,754809,1188060,2658140,10471,3213,310,113,14107
1598,2019-05-08,65.0725,588313,213327,758452,1133438,2693530,9977,4310,291,133,14711
1599,2019-05-10,65.075,668278,92627,740780,1316431,2818116,11704,2034,329,81,14148
1600,2019-05-13,65.43,624310,109214,740666,1255762,2729952,11443,2262,328,91,14124
1601,2019-05-14,64.97,563189,228981,787193,1121401,2700764,9892,4329,279,137,14637
1602,2019-05-15,64.65,549149,230269,793297,1112177,2684892,9726,4420,272,147,14565
1603,2019-05-16,64.65,550934,229677,795778,1117035,2693424,9691,4477,264,146,14578
1604,2019-05-17,64.7775,592527,149040,754975,1198462,2695004,10724,3279,308,103,14414
1605,2019-05-20,64.525,561700,217984,757485,1101201,2638370,9901,4421,271,139,14732
1606,2019-05-21,64.41,544132,234486,770940,1080586,2630144,9810,4282,282,133,14507
1607,2019-05-22,64.39,542711,264023,761791,1040479,2609004,9775,4365,272,148,14560
1608,2019-05-23,64.855,720526,81308,634588,1273806,2710228,12434,1594,331,78,14437
1609,2019-05-24,64.4725,636560,144738,643770,1135592,2560660,11182,2734,296,111,14323
1610,2019-05-27,64.4575,607076,198432,660055,1068699,2534262,10381,3897,291,127,14696
1611,2019-05-28,64.715,791706,85411,645655,1351950,2874722,12682,1578,337,75,14672
1612,2019-05-29,64.97,755592,101501,564275,1218366,2639734,11495,2098,326,81,14000
1613,2019-05-30,65.17,667292,98021,559100,1128371,2452784,11274,2238,289,101,13902
1614,2019-05-31,65.43,685624,93717,553952,1145859,2479152,11236,2009,315,91,13651
1615,2019-06-03,65.34,640918,130056,568521,1079383,2418878,10647,2325,293,114,13379
1616,2019-06-04,65.165,620741,157214,587981,1051508,2417444,9860,3053,304,104,13321
1617,2019-06-05,65.395,558668,176501,631246,1013413,2379828,9297,3684,286,120,13387
